Mã TP,Mã QH,Mã PX,Tỉnh Thành Phố,Quận Huyện,Phường Xã,Cấp
79,766,27001,Thành phố Hồ Chí Minh,Quận Tân Bình,Phường 09,Phường
79,766,27004,Thành phố Hồ Chí Minh,Quận Tân Bình,Phường 14,Phường
79,766,27007,Thành phố Hồ Chí Minh,Quận Tân Bình,Phường 15,Phường
79,767,27010,Thành phố Hồ Chí Minh,Quận Tân Phú,Phường Tân Sơn Nhì,Phường
79,767,27013,Thành phố Hồ Chí Minh,Quận Tân Phú,Phường Tây Thạnh,Phường
79,767,27016,Thành phố Hồ Chí Minh,Quận Tân Phú,Phường Sơn Kỳ,Phường
79,767,27019,Thành phố Hồ Chí Minh,Quận Tân Phú,Phường Tân Quý,Phường
79,767,27022,Thành phố Hồ Chí Minh,Quận Tân Phú,Phường Tân Thành,Phường
79,767,27025,Thành phố Hồ Chí Minh,Quận Tân Phú,Phường Phú Thọ Hòa,Phường
79,767,27028,Thành phố Hồ Chí Minh,Quận Tân Phú,Phường Phú Thạnh,Phường
79,767,27031,Thành phố Hồ Chí Minh,Quận Tân Phú,Phường Phú Trung,Phường
79,767,27034,Thành phố Hồ Chí Minh,Quận Tân Phú,Phường Hòa Thạnh,Phường
79,767,27037,Thành phố Hồ Chí Minh,Quận Tân Phú,Phường Hiệp Tân,Phường
79,767,27040,Thành phố Hồ Chí Minh,Quận Tân Phú,Phường Tân Thới Hòa,Phường
79,768,27043,Thành phố Hồ Chí Minh,Quận Phú Nhuận,Phường 04,Phường
79,768,27046,Thành phố Hồ Chí Minh,Quận Phú Nhuận,Phường 05,Phường
79,768,27049,Thành phố Hồ Chí Minh,Quận Phú Nhuận,Phường 09,Phường
79,768,27052,Thành phố Hồ Chí Minh,Quận Phú Nhuận,Phường 07,Phường
79,768,27055,Thành phố Hồ Chí Minh,Quận Phú Nhuận,Phường 03,Phường
79,768,27058,Thành phố Hồ Chí Minh,Quận Phú Nhuận,Phường 01,Phường
79,768,27061,Thành phố Hồ Chí Minh,Quận Phú Nhuận,Phường 02,Phường
79,768,27064,Thành phố Hồ Chí Minh,Quận Phú Nhuận,Phường 08,Phường
79,768,27067,Thành phố Hồ Chí Minh,Quận Phú Nhuận,Phường 15,Phường
79,768,27070,Thành phố Hồ Chí Minh,Quận Phú Nhuận,Phường 10,Phường
79,768,27073,Thành phố Hồ Chí Minh,Quận Phú Nhuận,Phường 11,Phường
79,768,27076,Thành phố Hồ Chí Minh,Quận Phú Nhuận,Phường 17,Phường
79,768,27085,Thành phố Hồ Chí Minh,Quận Phú Nhuận,Phường 13,Phường
79,769,26794,Thành phố Hồ Chí Minh,Thành phố Thủ Đức,Phường Linh Xuân,Phường
79,769,26797,Thành phố Hồ Chí Minh,Thành phố Thủ Đức,Phường Bình Chiểu,Phường
79,769,26800,Thành phố Hồ Chí Minh,Thành phố Thủ Đức,Phường Linh Trung,Phường
79,769,26803,Thành phố Hồ Chí Minh,Thành phố Thủ Đức,Phường Tam Bình,Phường
79,769,26806,Thành phố Hồ Chí Minh,Thành phố Thủ Đức,Phường Tam Phú,Phường
79,769,26809,Thành phố Hồ Chí Minh,Thành phố Thủ Đức,Phường Hiệp Bình Phước,Phường
79,769,26812,Thành phố Hồ Chí Minh,Thành phố Thủ Đức,Phường Hiệp Bình Chánh,Phường
79,769,26815,Thành phố Hồ Chí Minh,Thành phố Thủ Đức,Phường Linh Chiểu,Phường
79,769,26818,Thành phố Hồ Chí Minh,Thành phố Thủ Đức,Phường Linh Tây,Phường
79,769,26821,Thành phố Hồ Chí Minh,Thành phố Thủ Đức,Phường Linh Đông,Phường
79,769,26824,Thành phố Hồ Chí Minh,Thành phố Thủ Đức,Phường Bình Thọ,Phường
79,769,26827,Thành phố Hồ Chí Minh,Thành phố Thủ Đức,Phường Trường Thọ,Phường
79,769,26830,Thành phố Hồ Chí Minh,Thành phố Thủ Đức,Phường Long Bình,Phường
79,769,26833,Thành phố Hồ Chí Minh,Thành phố Thủ Đức,Phường Long Thạnh Mỹ,Phường
79,769,26836,Thành phố Hồ Chí Minh,Thành phố Thủ Đức,Phường Tân Phú,Phường
79,769,26839,Thành phố Hồ Chí Minh,Thành phố Thủ Đức,Phường Hiệp Phú,Phường
79,769,26842,Thành phố Hồ Chí Minh,Thành phố Thủ Đức,Phường Tăng Nhơn Phú A,Phường
79,769,26845,Thành phố Hồ Chí Minh,Thành phố Thủ Đức,Phường Tăng Nhơn Phú B,Phường
79,769,26848,Thành phố Hồ Chí Minh,Thành phố Thủ Đức,Phường Phước Long B,Phường
79,769,26851,Thành phố Hồ Chí Minh,Thành phố Thủ Đức,Phường Phước Long A,Phường
79,769,26854,Thành phố Hồ Chí Minh,Thành phố Thủ Đức,Phường Trường Thạnh,Phường
79,769,26857,Thành phố Hồ Chí Minh,Thành phố Thủ Đức,Phường Long Phước,Phường
79,769,26860,Thành phố Hồ Chí Minh,Thành phố Thủ Đức,Phường Long Trường,Phường
79,769,26863,Thành phố Hồ Chí Minh,Thành phố Thủ Đức,Phường Phước Bình,Phường
79,769,26866,Thành phố Hồ Chí Minh,Thành phố Thủ Đức,Phường Phú Hữu,Phường
79,769,27088,Thành phố Hồ Chí Minh,Thành phố Thủ Đức,Phường Thảo Điền,Phường
79,769,27091,Thành phố Hồ Chí Minh,Thành phố Thủ Đức,Phường An Phú,Phường
79,769,27094,Thành phố Hồ Chí Minh,Thành phố Thủ Đức,Phường An Khánh,Phường
79,769,27097,Thành phố Hồ Chí Minh,Thành phố Thủ Đức,Phường Bình Trưng Đông,Phường
79,769,27100,Thành phố Hồ Chí Minh,Thành phố Thủ Đức,Phường Bình Trưng Tây,Phường
79,769,27109,Thành phố Hồ Chí Minh,Thành phố Thủ Đức,Phường Cát Lái,Phường
79,769,27112,Thành phố Hồ Chí Minh,Thành phố Thủ Đức,Phường Thạnh Mỹ Lợi,Phường
79,769,27115,Thành phố Hồ Chí Minh,Thành phố Thủ Đức,Phường An Lợi Đông,Phường
79,769,27118,Thành phố Hồ Chí Minh,Thành phố Thủ Đức,Phường Thủ Thiêm,Phường
79,770,27127,Thành phố Hồ Chí Minh,Quận 3,Phường 14,Phường
79,770,27130,Thành phố Hồ Chí Minh,Quận 3,Phường 12,Phường
79,770,27133,Thành phố Hồ Chí Minh,Quận 3,Phường 11,Phường
79,770,27136,Thành phố Hồ Chí Minh,Quận 3,Phường 13,Phường
79,770,27139,Thành phố Hồ Chí Minh,Quận 3,Phường Võ Thị Sáu,Phường
79,770,27142,Thành phố Hồ Chí Minh,Quận 3,Phường 09,Phường
79,770,27145,Thành phố Hồ Chí Minh,Quận 3,Phường 10,Phường
79,770,27148,Thành phố Hồ Chí Minh,Quận 3,Phường 04,Phường
79,770,27151,Thành phố Hồ Chí Minh,Quận 3,Phường 05,Phường
79,770,27154,Thành phố Hồ Chí Minh,Quận 3,Phường 03,Phường
79,770,27157,Thành phố Hồ Chí Minh,Quận 3,Phường 02,Phường
79,770,27160,Thành phố Hồ Chí Minh,Quận 3,Phường 01,Phường
79,771,27163,Thành phố Hồ Chí Minh,Quận 10,Phường 15,Phường
79,771,27166,Thành phố Hồ Chí Minh,Quận 10,Phường 13,Phường
79,771,27169,Thành phố Hồ Chí Minh,Quận 10,Phường 14,Phường
79,771,27172,Thành phố Hồ Chí Minh,Quận 10,Phường 12,Phường
79,771,27175,Thành phố Hồ Chí Minh,Quận 10,Phường 11,Phường
79,771,27178,Thành phố Hồ Chí Minh,Quận 10,Phường 10,Phường
79,771,27181,Thành phố Hồ Chí Minh,Quận 10,Phường 09,Phường
79,771,27184,Thành phố Hồ Chí Minh,Quận 10,Phường 01,Phường
79,771,27187,Thành phố Hồ Chí Minh,Quận 10,Phường 08,Phường
79,771,27190,Thành phố Hồ Chí Minh,Quận 10,Phường 02,Phường
79,771,27193,Thành phố Hồ Chí Minh,Quận 10,Phường 04,Phường
79,771,27196,Thành phố Hồ Chí Minh,Quận 10,Phường 07,Phường
79,771,27199,Thành phố Hồ Chí Minh,Quận 10,Phường 05,Phường
79,771,27202,Thành phố Hồ Chí Minh,Quận 10,Phường 06,Phường
79,772,27208,Thành phố Hồ Chí Minh,Quận 11,Phường 15,Phường
79,772,27211,Thành phố Hồ Chí Minh,Quận 11,Phường 05,Phường
79,772,27214,Thành phố Hồ Chí Minh,Quận 11,Phường 14,Phường
79,772,27217,Thành phố Hồ Chí Minh,Quận 11,Phường 11,Phường
79,772,27220,Thành phố Hồ Chí Minh,Quận 11,Phường 03,Phường
79,772,27223,Thành phố Hồ Chí Minh,Quận 11,Phường 10,Phường
79,772,27226,Thành phố Hồ Chí Minh,Quận 11,Phường 13,Phường
79,772,27229,Thành phố Hồ Chí Minh,Quận 11,Phường 08,Phường
79,772,27232,Thành phố Hồ Chí Minh,Quận 11,Phường 09,Phường
79,772,27235,Thành phố Hồ Chí Minh,Quận 11,Phường 12,Phường
79,772,27238,Thành phố Hồ Chí Minh,Quận 11,Phường 07,Phường
79,772,27241,Thành phố Hồ Chí Minh,Quận 11,Phường 06,Phường
79,772,27244,Thành phố Hồ Chí Minh,Quận 11,Phường 04,Phường
79,772,27247,Thành phố Hồ Chí Minh,Quận 11,Phường 01,Phường
79,772,27250,Thành phố Hồ Chí Minh,Quận 11,Phường 02,Phường
79,772,27253,Thành phố Hồ Chí Minh,Quận 11,Phường 16,Phường
79,773,27259,Thành phố Hồ Chí Minh,Quận 4,Phường 13,Phường
79,773,27262,Thành phố Hồ Chí Minh,Quận 4,Phường 09,Phường
79,773,27265,Thành phố Hồ Chí Minh,Quận 4,Phường 06,Phường
79,773,27268,Thành phố Hồ Chí Minh,Quận 4,Phường 08,Phường
79,773,27271,Thành phố Hồ Chí Minh,Quận 4,Phường 10,Phường
79,773,27277,Thành phố Hồ Chí Minh,Quận 4,Phường 18,Phường
79,773,27280,Thành phố Hồ Chí Minh,Quận 4,Phường 14,Phường
79,773,27283,Thành phố Hồ Chí Minh,Quận 4,Phường 04,Phường
79,773,27286,Thành phố Hồ Chí Minh,Quận 4,Phường 03,Phường
79,773,27289,Thành phố Hồ Chí Minh,Quận 4,Phường 16,Phường
79,773,27292,Thành phố Hồ Chí Minh,Quận 4,Phường 02,Phường
79,773,27295,Thành phố Hồ Chí Minh,Quận 4,Phường 15,Phường
79,773,27298,Thành phố Hồ Chí Minh,Quận 4,Phường 01,Phường
79,774,27301,Thành phố Hồ Chí Minh,Quận 5,Phường 04,Phường
79,774,27304,Thành phố Hồ Chí Minh,Quận 5,Phường 09,Phường
79,774,27307,Thành phố Hồ Chí Minh,Quận 5,Phường 03,Phường
79,774,27310,Thành phố Hồ Chí Minh,Quận 5,Phường 12,Phường
79,774,27313,Thành phố Hồ Chí Minh,Quận 5,Phường 02,Phường
79,774,27316,Thành phố Hồ Chí Minh,Quận 5,Phường 08,Phường
79,774,27322,Thành phố Hồ Chí Minh,Quận 5,Phường 07,Phường
79,774,27325,Thành phố Hồ Chí Minh,Quận 5,Phường 01,Phường
79,774,27328,Thành phố Hồ Chí Minh,Quận 5,Phường 11,Phường
79,774,27331,Thành phố Hồ Chí Minh,Quận 5,Phường 14,Phường
79,774,27334,Thành phố Hồ Chí Minh,Quận 5,Phường 05,Phường
79,774,27337,Thành phố Hồ Chí Minh,Quận 5,Phường 06,Phường
79,774,27340,Thành phố Hồ Chí Minh,Quận 5,Phường 10,Phường
79,774,27343,Thành phố Hồ Chí Minh,Quận 5,Phường 13,Phường
79,775,27346,Thành phố Hồ Chí Minh,Quận 6,Phường 14,Phường
79,775,27349,Thành phố Hồ Chí Minh,Quận 6,Phường 13,Phường
79,775,27352,Thành phố Hồ Chí Minh,Quận 6,Phường 09,Phường
79,775,27355,Thành phố Hồ Chí Minh,Quận 6,Phường 06,Phường
79,775,27358,Thành phố Hồ Chí Minh,Quận 6,Phường 12,Phường
79,775,27361,Thành phố Hồ Chí Minh,Quận 6,Phường 05,Phường
79,775,27364,Thành phố Hồ Chí Minh,Quận 6,Phường 11,Phường
79,775,27367,Thành phố Hồ Chí Minh,Quận 6,Phường 02,Phường
79,775,27370,Thành phố Hồ Chí Minh,Quận 6,Phường 01,Phường
79,775,27373,Thành phố Hồ Chí Minh,Quận 6,Phường 04,Phường
79,775,27376,Thành phố Hồ Chí Minh,Quận 6,Phường 08,Phường
79,775,27379,Thành phố Hồ Chí Minh,Quận 6,Phường 03,Phường
79,775,27382,Thành phố Hồ Chí Minh,Quận 6,Phường 07,Phường
79,775,27385,Thành phố Hồ Chí Minh,Quận 6,Phường 10,Phường
79,776,27388,Thành phố Hồ Chí Minh,Quận 8,Phường 08,Phường
79,776,27391,Thành phố Hồ Chí Minh,Quận 8,Phường 02,Phường
79,776,27394,Thành phố Hồ Chí Minh,Quận 8,Phường 01,Phường
79,776,27397,Thành phố Hồ Chí Minh,Quận 8,Phường 03,Phường
79,776,27400,Thành phố Hồ Chí Minh,Quận 8,Phường 11,Phường
79,776,27403,Thành phố Hồ Chí Minh,Quận 8,Phường 09,Phường
79,776,27406,Thành phố Hồ Chí Minh,Quận 8,Phường 10,Phường
79,776,27409,Thành phố Hồ Chí Minh,Quận 8,Phường 04,Phường
79,776,27412,Thành phố Hồ Chí Minh,Quận 8,Phường 13,Phường
79,776,27415,Thành phố Hồ Chí Minh,Quận 8,Phường 12,Phường
79,776,27418,Thành phố Hồ Chí Minh,Quận 8,Phường 05,Phường
79,776,27421,Thành phố Hồ Chí Minh,Quận 8,Phường 14,Phường
79,776,27424,Thành phố Hồ Chí Minh,Quận 8,Phường 06,Phường
79,776,27427,Thành phố Hồ Chí Minh,Quận 8,Phường 15,Phường
79,776,27430,Thành phố Hồ Chí Minh,Quận 8,Phường 16,Phường
79,776,27433,Thành phố Hồ Chí Minh,Quận 8,Phường 07,Phường
79,777,27436,Thành phố Hồ Chí Minh,Quận Bình Tân,Phường Bình Hưng Hòa,Phường
79,777,27439,Thành phố Hồ Chí Minh,Quận Bình Tân,Phường Bình Hưng Hoà A,Phường
79,777,27442,Thành phố Hồ Chí Minh,Quận Bình Tân,Phường Bình Hưng Hoà B,Phường
79,777,27445,Thành phố Hồ Chí Minh,Quận Bình Tân,Phường Bình Trị Đông,Phường
79,777,27448,Thành phố Hồ Chí Minh,Quận Bình Tân,Phường Bình Trị Đông A,Phường
79,777,27451,Thành phố Hồ Chí Minh,Quận Bình Tân,Phường Bình Trị Đông B,Phường
79,777,27454,Thành phố Hồ Chí Minh,Quận Bình Tân,Phường Tân Tạo,Phường
79,777,27457,Thành phố Hồ Chí Minh,Quận Bình Tân,Phường Tân Tạo A,Phường
79,777,27460,Thành phố Hồ Chí Minh,Quận Bình Tân,Phường  An Lạc,Phường
79,777,27463,Thành phố Hồ Chí Minh,Quận Bình Tân,Phường An Lạc A,Phường
79,778,27466,Thành phố Hồ Chí Minh,Quận 7,Phường Tân Thuận Đông,Phường
79,778,27469,Thành phố Hồ Chí Minh,Quận 7,Phường Tân Thuận Tây,Phường
79,778,27472,Thành phố Hồ Chí Minh,Quận 7,Phường Tân Kiểng,Phường
79,778,27475,Thành phố Hồ Chí Minh,Quận 7,Phường Tân Hưng,Phường
79,778,27478,Thành phố Hồ Chí Minh,Quận 7,Phường Bình Thuận,Phường
79,778,27481,Thành phố Hồ Chí Minh,Quận 7,Phường Tân Quy,Phường
79,778,27484,Thành phố Hồ Chí Minh,Quận 7,Phường Phú Thuận,Phường
79,778,27487,Thành phố Hồ Chí Minh,Quận 7,Phường Tân Phú,Phường
79,778,27490,Thành phố Hồ Chí Minh,Quận 7,Phường Tân Phong,Phường
79,778,27493,Thành phố Hồ Chí Minh,Quận 7,Phường Phú Mỹ,Phường
79,783,27496,Thành phố Hồ Chí Minh,Huyện Củ Chi,Thị trấn Củ Chi,Thị trấn
79,783,27499,Thành phố Hồ Chí Minh,Huyện Củ Chi,Xã Phú Mỹ Hưng,Xã
79,783,27502,Thành phố Hồ Chí Minh,Huyện Củ Chi,Xã An Phú,Xã
79,783,27505,Thành phố Hồ Chí Minh,Huyện Củ Chi,Xã Trung Lập Thượng,Xã
79,783,27508,Thành phố Hồ Chí Minh,Huyện Củ Chi,Xã An Nhơn Tây,Xã
79,783,27511,Thành phố Hồ Chí Minh,Huyện Củ Chi,Xã Nhuận Đức,Xã
79,783,27514,Thành phố Hồ Chí Minh,Huyện Củ Chi,Xã Phạm Văn Cội,Xã
79,783,27517,Thành phố Hồ Chí Minh,Huyện Củ Chi,Xã Phú Hòa Đông,Xã
79,783,27520,Thành phố Hồ Chí Minh,Huyện Củ Chi,Xã Trung Lập Hạ,Xã
79,783,27523,Thành phố Hồ Chí Minh,Huyện Củ Chi,Xã Trung An,Xã
79,783,27526,Thành phố Hồ Chí Minh,Huyện Củ Chi,Xã Phước Thạnh,Xã
79,783,27529,Thành phố Hồ Chí Minh,Huyện Củ Chi,Xã Phước Hiệp,Xã
79,783,27532,Thành phố Hồ Chí Minh,Huyện Củ Chi,Xã Tân An Hội,Xã
79,783,27535,Thành phố Hồ Chí Minh,Huyện Củ Chi,Xã Phước Vĩnh An,Xã
79,783,27538,Thành phố Hồ Chí Minh,Huyện Củ Chi,Xã Thái Mỹ,Xã
79,783,27541,Thành phố Hồ Chí Minh,Huyện Củ Chi,Xã Tân Thạnh Tây,Xã
79,783,27544,Thành phố Hồ Chí Minh,Huyện Củ Chi,Xã Hòa Phú,Xã
79,783,27547,Thành phố Hồ Chí Minh,Huyện Củ Chi,Xã Tân Thạnh Đông,Xã
79,783,27550,Thành phố Hồ Chí Minh,Huyện Củ Chi,Xã Bình Mỹ,Xã
79,783,27553,Thành phố Hồ Chí Minh,Huyện Củ Chi,Xã Tân Phú Trung,Xã
79,783,27556,Thành phố Hồ Chí Minh,Huyện Củ Chi,Xã Tân Thông Hội,Xã
79,784,27559,Thành phố Hồ Chí Minh,Huyện Hóc Môn,Thị trấn Hóc Môn,Thị trấn
79,784,27562,Thành phố Hồ Chí Minh,Huyện Hóc Môn,Xã Tân Hiệp,Xã
79,784,27565,Thành phố Hồ Chí Minh,Huyện Hóc Môn,Xã Nhị Bình,Xã
79,784,27568,Thành phố Hồ Chí Minh,Huyện Hóc Môn,Xã Đông Thạnh,Xã
79,784,27571,Thành phố Hồ Chí Minh,Huyện Hóc Môn,Xã Tân Thới Nhì,Xã
79,784,27574,Thành phố Hồ Chí Minh,Huyện Hóc Môn,Xã Thới Tam Thôn,Xã
79,784,27577,Thành phố Hồ Chí Minh,Huyện Hóc Môn,Xã Xuân Thới Sơn,Xã
79,784,27580,Thành phố Hồ Chí Minh,Huyện Hóc Môn,Xã Tân Xuân,Xã
79,784,27583,Thành phố Hồ Chí Minh,Huyện Hóc Môn,Xã Xuân Thới Đông,Xã
79,784,27586,Thành phố Hồ Chí Minh,Huyện Hóc Môn,Xã Trung Chánh,Xã
79,784,27589,Thành phố Hồ Chí Minh,Huyện Hóc Môn,Xã Xuân Thới Thượng,Xã
79,784,27592,Thành phố Hồ Chí Minh,Huyện Hóc Môn,Xã Bà Điểm,Xã
79,785,27595,Thành phố Hồ Chí Minh,Huyện Bình Chánh,Thị trấn Tân Túc,Thị trấn
79,785,27598,Thành phố Hồ Chí Minh,Huyện Bình Chánh,Xã Phạm Văn Hai,Xã
79,785,27601,Thành phố Hồ Chí Minh,Huyện Bình Chánh,Xã Vĩnh Lộc A,Xã
79,785,27604,Thành phố Hồ Chí Minh,Huyện Bình Chánh,Xã Vĩnh Lộc B,Xã
79,785,27607,Thành phố Hồ Chí Minh,Huyện Bình Chánh,Xã Bình Lợi,Xã
79,785,27610,Thành phố Hồ Chí Minh,Huyện Bình Chánh,Xã Lê Minh Xuân,Xã
79,785,27613,Thành phố Hồ Chí Minh,Huyện Bình Chánh,Xã Tân Nhựt,Xã
79,785,27616,Thành phố Hồ Chí Minh,Huyện Bình Chánh,Xã Tân Kiên,Xã
79,785,27619,Thành phố Hồ Chí Minh,Huyện Bình Chánh,Xã Bình Hưng,Xã
79,785,27622,Thành phố Hồ Chí Minh,Huyện Bình Chánh,Xã Phong Phú,Xã
79,785,27625,Thành phố Hồ Chí Minh,Huyện Bình Chánh,Xã An Phú Tây,Xã
79,785,27628,Thành phố Hồ Chí Minh,Huyện Bình Chánh,Xã Hưng Long,Xã
79,785,27631,Thành phố Hồ Chí Minh,Huyện Bình Chánh,Xã Đa Phước,Xã
79,785,27634,Thành phố Hồ Chí Minh,Huyện Bình Chánh,Xã Tân Quý Tây,Xã
79,785,27637,Thành phố Hồ Chí Minh,Huyện Bình Chánh,Xã Bình Chánh,Xã
79,785,27640,Thành phố Hồ Chí Minh,Huyện Bình Chánh,Xã Quy Đức,Xã
79,786,27643,Thành phố Hồ Chí Minh,Huyện Nhà Bè,Thị trấn Nhà Bè,Thị trấn
79,786,27646,Thành phố Hồ Chí Minh,Huyện Nhà Bè,Xã Phước Kiển,Xã
79,786,27649,Thành phố Hồ Chí Minh,Huyện Nhà Bè,Xã Phước Lộc,Xã
79,786,27652,Thành phố Hồ Chí Minh,Huyện Nhà Bè,Xã Nhơn Đức,Xã
79,786,27655,Thành phố Hồ Chí Minh,Huyện Nhà Bè,Xã Phú Xuân,Xã
79,786,27658,Thành phố Hồ Chí Minh,Huyện Nhà Bè,Xã Long Thới,Xã
79,786,27661,Thành phố Hồ Chí Minh,Huyện Nhà Bè,Xã Hiệp Phước,Xã
79,787,27664,Thành phố Hồ Chí Minh,Huyện Cần Giờ,Thị trấn Cần Thạnh,Thị trấn
79,787,27667,Thành phố Hồ Chí Minh,Huyện Cần Giờ,Xã Bình Khánh,Xã
79,787,27670,Thành phố Hồ Chí Minh,Huyện Cần Giờ,Xã Tam Thôn Hiệp,Xã
79,787,27673,Thành phố Hồ Chí Minh,Huyện Cần Giờ,Xã An Thới Đông,Xã
79,787,27676,Thành phố Hồ Chí Minh,Huyện Cần Giờ,Xã Thạnh An,Xã
79,787,27679,Thành phố Hồ Chí Minh,Huyện Cần Giờ,Xã Long Hòa,Xã
79,787,27682,Thành phố Hồ Chí Minh,Huyện Cần Giờ,Xã Lý Nhơn,Xã
80,794,27685,Tỉnh Long An,Thành phố Tân An,Phường 5,Phường
80,794,27688,Tỉnh Long An,Thành phố Tân An,Phường 2,Phường
80,794,27691,Tỉnh Long An,Thành phố Tân An,Phường 4,Phường
80,794,27692,Tỉnh Long An,Thành phố Tân An,Phường Tân Khánh,Phường
80,794,27694,Tỉnh Long An,Thành phố Tân An,Phường 1,Phường
80,794,27697,Tỉnh Long An,Thành phố Tân An,Phường 3,Phường
80,794,27698,Tỉnh Long An,Thành phố Tân An,Phường 7,Phường
80,794,27700,Tỉnh Long An,Thành phố Tân An,Phường 6,Phường
80,794,27703,Tỉnh Long An,Thành phố Tân An,Xã Hướng Thọ Phú,Xã
80,794,27706,Tỉnh Long An,Thành phố Tân An,Xã Nhơn Thạnh Trung,Xã
80,794,27709,Tỉnh Long An,Thành phố Tân An,Xã Lợi Bình Nhơn,Xã
80,794,27712,Tỉnh Long An,Thành phố Tân An,Xã Bình Tâm,Xã
80,794,27715,Tỉnh Long An,Thành phố Tân An,Phường Khánh Hậu,Phường
80,794,27718,Tỉnh Long An,Thành phố Tân An,Xã An Vĩnh Ngãi,Xã
80,795,27787,Tỉnh Long An,Thị xã Kiến Tường,Phường 1,Phường
80,795,27788,Tỉnh Long An,Thị xã Kiến Tường,Phường 2,Phường
80,795,27790,Tỉnh Long An,Thị xã Kiến Tường,Xã Thạnh Trị,Xã
80,795,27793,Tỉnh Long An,Thị xã Kiến Tường,Xã Bình Hiệp,Xã
80,795,27799,Tỉnh Long An,Thị xã Kiến Tường,Xã Bình Tân,Xã
80,795,27805,Tỉnh Long An,Thị xã Kiến Tường,Xã Tuyên Thạnh,Xã
80,795,27806,Tỉnh Long An,Thị xã Kiến Tường,Phường 3,Phường
80,795,27817,Tỉnh Long An,Thị xã Kiến Tường,Xã Thạnh Hưng,Xã
80,796,27721,Tỉnh Long An,Huyện Tân Hưng,Thị trấn Tân Hưng,Thị trấn
80,796,27724,Tỉnh Long An,Huyện Tân Hưng,Xã Hưng Hà,Xã
80,796,27727,Tỉnh Long An,Huyện Tân Hưng,Xã Hưng Điền B,Xã
80,796,27730,Tỉnh Long An,Huyện Tân Hưng,Xã Hưng Điền,Xã
80,796,27733,Tỉnh Long An,Huyện Tân Hưng,Xã Thạnh Hưng,Xã
80,796,27736,Tỉnh Long An,Huyện Tân Hưng,Xã Hưng Thạnh,Xã
80,796,27739,Tỉnh Long An,Huyện Tân Hưng,Xã Vĩnh Thạnh,Xã
80,796,27742,Tỉnh Long An,Huyện Tân Hưng,Xã Vĩnh Châu B,Xã
80,796,27745,Tỉnh Long An,Huyện Tân Hưng,Xã Vĩnh Lợi,Xã
80,796,27748,Tỉnh Long An,Huyện Tân Hưng,Xã Vĩnh Đại,Xã
80,796,27751,Tỉnh Long An,Huyện Tân Hưng,Xã Vĩnh Châu A,Xã
80,796,27754,Tỉnh Long An,Huyện Tân Hưng,Xã Vĩnh Bửu,Xã
80,797,27757,Tỉnh Long An,Huyện Vĩnh Hưng,Thị trấn Vĩnh Hưng,Thị trấn
80,797,27760,Tỉnh Long An,Huyện Vĩnh Hưng,Xã Hưng Điền A,Xã
80,797,27763,Tỉnh Long An,Huyện Vĩnh Hưng,Xã Khánh Hưng,Xã
80,797,27766,Tỉnh Long An,Huyện Vĩnh Hưng,Xã Thái Trị,Xã
80,797,27769,Tỉnh Long An,Huyện Vĩnh Hưng,Xã Vĩnh Trị,Xã
80,797,27772,Tỉnh Long An,Huyện Vĩnh Hưng,Xã Thái Bình Trung,Xã
80,797,27775,Tỉnh Long An,Huyện Vĩnh Hưng,Xã Vĩnh Bình,Xã
80,797,27778,Tỉnh Long An,Huyện Vĩnh Hưng,Xã Vĩnh Thuận,Xã
80,797,27781,Tỉnh Long An,Huyện Vĩnh Hưng,Xã Tuyên Bình,Xã
80,797,27784,Tỉnh Long An,Huyện Vĩnh Hưng,Xã Tuyên Bình Tây,Xã
80,798,27796,Tỉnh Long An,Huyện Mộc Hóa,Xã Bình Hòa Tây,Xã
80,798,27802,Tỉnh Long An,Huyện Mộc Hóa,Xã Bình Thạnh,Xã
80,798,27808,Tỉnh Long An,Huyện Mộc Hóa,Xã Bình Hòa Trung,Xã
80,798,27811,Tỉnh Long An,Huyện Mộc Hóa,Xã Bình Hòa Đông,Xã
80,798,27814,Tỉnh Long An,Huyện Mộc Hóa,Thị trấn Bình Phong Thạnh,Thị trấn
80,798,27820,Tỉnh Long An,Huyện Mộc Hóa,Xã Tân Lập,Xã
80,798,27823,Tỉnh Long An,Huyện Mộc Hóa,Xã Tân Thành,Xã
80,799,27826,Tỉnh Long An,Huyện Tân Thạnh,Thị trấn Tân Thạnh,Thị trấn
80,799,27829,Tỉnh Long An,Huyện Tân Thạnh,Xã Bắc Hòa,Xã
80,799,27832,Tỉnh Long An,Huyện Tân Thạnh,Xã Hậu Thạnh Tây,Xã
80,799,27835,Tỉnh Long An,Huyện Tân Thạnh,Xã Nhơn Hòa Lập,Xã
80,799,27838,Tỉnh Long An,Huyện Tân Thạnh,Xã Tân Lập,Xã
80,799,27841,Tỉnh Long An,Huyện Tân Thạnh,Xã Hậu Thạnh Đông,Xã
80,799,27844,Tỉnh Long An,Huyện Tân Thạnh,Xã Nhơn Hoà,Xã
80,799,27847,Tỉnh Long An,Huyện Tân Thạnh,Xã Kiến Bình,Xã
80,799,27850,Tỉnh Long An,Huyện Tân Thạnh,Xã Tân Thành,Xã
80,799,27853,Tỉnh Long An,Huyện Tân Thạnh,Xã Tân Bình,Xã
80,799,27856,Tỉnh Long An,Huyện Tân Thạnh,Xã Tân Ninh,Xã
80,799,27859,Tỉnh Long An,Huyện Tân Thạnh,Xã Nhơn Ninh,Xã
